Date: <<2010/12/12 23:18:14>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 19:01:23>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 19:01:23>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 19:01:23>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 19:01:23>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 19:01:23>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 19:02:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:10:25>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:13:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:14:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:15:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:16:43>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:17:40>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:20:01>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/22 23:21:26>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/23 12:52:09>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevModule::$conf>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/hard/HardManager.php(40) : eval()'d code>>, Line: <<17>>, Description: <<Undefined index:  lib>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevProject::$conf>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<102>>, Description: <<Undefined property: DevApp::$conf>> 
Date: <<2010/12/23 12:54:56>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<103>>, Description: <<Undefined index:  dependency>> 
